1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	sample
0.00159936442992165	0.276402664319358	0.0456300770423094	0.00077667871794833	0.0127299043078403	0.00171668702936705	0.00229025487646094	9.00081780133188e-05	0.000327289180177351	0.0075963555163903	0.000115937630469149	0.00044508799990811	0.0157613208928118	0.627423642136362	0.00670317657376361	7.45949845814012e-07	0.000144321750754756	1.05423243528321e-05	1.11674245966112e-09	0.000235940027202789	GTEX-111CU-1426-SM-5GZYP
0.248723563607836	0.152947084527037	0.0390333623959433	0.0214650959249541	0.297424958678732	0.0137406854251643	0.0931019570394063	5.48439246419295e-08	0.000381221550399416	0.0434493336500623	4.94552007511538e-05	0.0509415304234538	0.00626827778504459	0.00253606366109695	0.0218346857261109	0.000457621077163545	0.00683656667918668	0.000302128679284081	1.63770826119766e-05	0.000489976041836534	GTEX-111CU-1526-SM-5N9FS
0.0171401920235209	0.0352759643223061	0.00552703911887112	0.00464014951153464	0.00158637827516676	0.000498899452981239	0.00829653584021766	2.25555006772013e-07	8.79539337079801e-05	6.2140635662745e-05	0.000126103007964758	0.00014345823361673	9.68081051398228e-05	0.00013782159552242	0.925014152666395	1.86730686879064e-06	0.000984484937901068	6.39467238475676e-05	0.000228552516329099	8.73262374390496e-05	GTEX-111CU-1726-SM-5EGHM
0.150771829117112	0.189290984126474	0.610209856511915	7.86543934013782e-05	0.000523607726003426	0.000238248068870567	0.0175814379015442	0.000150147939671162	0.000264387870296075	0.0107834915880715	2.58153962149318e-05	0.000159765574179675	0.019419886462409	0.000110794369565738	0.000297903161719926	8.06712921452347e-06	5.52367267119676e-05	2.88475528711415e-05	8.58168938522026e-08	9.52566859841028e-07	GTEX-111CU-1826-SM-5GZYN
0.0125673726051169	0.0623805363768447	0.0117470253553394	0.000799071525350547	0.00164085103995432	0.000537402109060377	1.42471712531891e-07	2.72260340910315e-08	0.896785265457424	7.78071174971772e-05	2.6064610045511e-06	0.000432653055270419	1.59159810695038e-05	0.000225424906439037	0.012702899212667	5.87371883103387e-08	4.58609616094015e-05	3.5104152430328e-05	1.29828772889058e-06	2.67696025895758e-06	GTEX-111CU-2026-SM-5GZZC
0.462291594800487	0.141868719426486	0.304173461937346	6.94620778531721e-08	0.00101511366813656	0.000165516251265369	0.0319149907150734	0.0462014696694253	1.31960638431073e-06	0.00885630078262187	1.39170779363399e-05	6.5142685226985e-05	0.00217972235663159	8.81429477986967e-09	0.000718566729178361	0.000315900799242529	0.000169768353574857	8.29013276288531e-07	2.38172922248091e-05	2.37705591093332e-05	GTEX-111CU-2226-SM-5N9G5
0.0869735200489725	0.0703876708008512	0.000136562887481073	0.00185711210198544	0.00542301985595826	0.830939410835666	0.00292805562167661	2.36800678560215e-08	6.74036713053002e-05	0.000967515726166958	6.24850141255327e-05	6.60353908658976e-06	9.83085795390444e-09	8.38998448987226e-06	0.000173472135281294	4.36209610924781e-05	3.77753004761161e-06	1.39886523559385e-05	4.52537690137473e-06	2.8317456301076e-06	GTEX-111FC-0126-SM-5N9DL
0.338161136978147	0.197982806702717	0.254146052305069	1.24869397660474e-07	0.0171926104801036	3.78862460690495e-05	0.160876438936974	4.1208449508345e-06	0.000738743771401049	0.0291831491326873	5.67917742698957e-05	6.33383254195357e-06	0.00147982057993811	1.55353808808415e-05	3.0778736032604e-05	7.46824585995485e-05	1.73018031824864e-06	2.74000090109206e-06	7.25849903991154e-06	1.25828996056933e-06	GTEX-111FC-0226-SM-5N9B8
0.00915686052645594	0.000971321980591264	3.20735977083037e-08	0.000436882589510734	0.000494353655810014	0.000318073721035274	0.00378794921748959	0.000275069133740176	0.980510598792571	0.00228416927354568	0.000705703149684688	0.000191473333007761	0.000350145554442742	0.000213269463761353	0.000162890096433148	5.09832542251126e-05	3.09042113206979e-05	5.83842295315375e-05	5.3015407983057e-07	4.05589166073009e-07	GTEX-111FC-0326-SM-5GZZ1
0.0112145836985529	0.0653322413581437	1.95270772172859e-08	4.45363460655359e-08	0.1246024122189	5.09055982781102e-06	0.705228068766778	1.35386917185661e-08	6.9853630739866e-06	0.0924138720285402	0.000237478883462017	1.90804191680875e-06	2.32179007891035e-08	0.00072135318771338	1.58118727304557e-05	0.000193729091986737	1.91872137891705e-06	1.16035873465532e-05	5.22742119947722e-06	7.61437843293551e-06	GTEX-111FC-0426-SM-5N9CV
0.606387602175636	0.0918807573207286	0.114188877958816	0.000116439545991474	0.0012352501006284	0.000189367694601987	0.0359558052393492	0.129167319188299	0.000331386048782463	0.0146933708000303	4.42450847790494e-05	0.000126374226691507	0.00121386065264637	0.00013582485697723	0.00422678761696594	1.0828478192575e-05	6.43734469822592e-05	3.0630969436094e-05	4.76453316877989e-09	8.93829932199801e-07	GTEX-111FC-0526-SM-5GZZ8
0.195082740946588	0.0555497775767376	0.0395664874277753	0.00532901540769665	1.19073553713256e-07	1.01373449444498e-05	0.0603538012600001	0.000417312471848833	0.00448788132571068	0.00680152070124019	0.631213712125632	2.36569765416014e-05	1.51114541977528e-08	2.56764297748981e-05	0.000135149550928703	0.000831522794562055	3.51523753400707e-05	0.00012229960993939	7.91885563967781e-06	6.10263409226111e-06	GTEX-111FC-0626-SM-5N9CU
0.146404664348996	0.0473389913952765	0.0331073673604296	0.000631550197223144	0.00850037438234074	0.00035340080227514	0.0350651804465974	0.000394424148831147	0.0421757179210919	0.0011180107412093	0.683532679331599	0.00026432019818825	1.81258343677329e-08	0.000228239696096357	0.000165531168921651	0.000597414833100082	5.53624987015597e-05	6.66866693401937e-05	1.74367791238633e-09	6.39902700266802e-08	GTEX-111FC-0826-SM-5GZWO
0.171190670748798	0.195201196326863	4.84469418180159e-08	0.0146799655868212	0.0105409659796741	0.000335124213058332	0.00884471379443271	7.79987965874417e-05	0.000390855187779637	2.38174182878299e-08	0.000182040416925569	0.587077475249274	4.79913567706352e-09	0.000122162592558841	0.00895143553437525	0.00223281493927998	0.000126853666842285	4.08248844731484e-05	4.48888483724289e-06	3.36133923411244e-07	GTEX-111FC-1026-SM-5GZX1
0.192791000361763	0.189019147418189	0.196325458552206	0.0039305996082462	0.000831279027644167	0.000802567602120049	0.107412799808513	0.000653196772047367	0.000308260827882598	0.0223515059926982	0.000245063203030543	0.193189130268523	0.0718403284683787	0.00102686451631275	0.007210081113899	0.0118213575025043	1.97253387220915e-05	0.000221251726142818	4.2130755387444e-09	3.77678101246015e-07	GTEX-111FC-1126-SM-5GZWU
0.498707446673876	0.232158740983559	0.0464703339764403	0.0216100940292662	0.000204991031895457	5.82402742635118e-05	0.0522214286741791	3.51804191467545e-08	2.19977897553313e-08	1.61401993055748e-08	0.000103078618858612	0.018487781827113	0.101503228725714	5.06142810758082e-05	0.0129128725489121	0.0111563774815666	0.0042449151882912	8.92322792857316e-05	1.92361359046785e-05	1.3139513902605e-06	GTEX-111FC-1326-SM-5N9D9
0.0301379122589381	0.0200947393131328	0.000181347350067068	0.00377548419141587	0.00194475310809264	0.000372330288965144	0.00658218724941543	0.000212351755296585	0.000542013839650426	0.000220177424516422	0.000152058589976812	0.000211356333856332	7.37498957827899e-05	0.00288957605047895	0.93090529251253	0.000112799158710203	0.00151665684666851	6.30384149198561e-05	2.83896164662525e-06	9.33645593962771e-06	GTEX-111FC-1926-SM-5GZYC
0.477822748464111	0.182344445863723	0.00705026337555844	0.0391565258401445	0.147391752767735	0.013313389321569	0.0238329650294342	0.000501223127010075	0.00171659830090216	3.50750546019744e-08	0.000406548128452267	0.0143077383489881	0.00260394641845286	0.0411811000716827	0.0418204434275987	0.000178620214187851	0.00620341760074469	7.00837391949295e-05	7.44660267185207e-09	9.81474388538518e-05	GTEX-111FC-2026-SM-5GZYO
0.384550427294935	0.174892175871539	0.0541571155614071	0.0209323914319256	0.0158362864484231	0.261908414631792	0.0432414874128423	0.000180711052415528	0.000988296362249379	0.0101835549778465	0.000103375709643369	0.00329107113742908	3.29252552148619e-08	0.0136249584114798	0.0154854261194189	0.000234182728027987	0.000180899819010564	9.99848958378026e-05	0.000107938788799973	1.26841972175585e-06	GTEX-111FC-2526-SM-5GZXU
0.133926076803523	0.155915086826544	0.0019315251062391	0.0048656720591126	0.00688582947348128	0.0760558151467781	0.0235478630557853	0.000288200374516157	0.000290502529891245	0.00422326403709458	5.25393572976046e-05	0.000259556539487406	0.000173009801458641	0.591274333918483	0.00017197292040041	2.67002815157363e-05	3.69160785707906e-05	7.5118783381101e-05	3.83354014663019e-09	1.30728997652999e-08	GTEX-111FC-2926-SM-5GZY7
0.00960114761040409	0.0038675639958326	2.2727642126427e-07	0.628785216135535	0.000375540892760176	0.00044302439302516	7.85013542735975e-08	0.354000724838752	0.000383276383053679	2.11795399848457e-08	8.03825702623241e-05	0.000207839364473914	3.63436461593497e-05	0.000193043368221131	0.00194435296119522	8.2381998626181e-07	2.25699357945502e-05	5.71761686040698e-05	1.9464882515403e-07	4.52309800015518e-07	GTEX-111FC-3126-SM-5GZZ2
0.0847293293017725	0.00316700518829175	1.25019631749476e-05	0.880383254746006	0.00262876817144819	0.000321227532275655	0.00199984322581752	0.0167009128591016	0.000460230556997366	4.47012782405803e-08	7.54795918263292e-05	0.000303634770480061	0.00100865585323029	0.000522464893144764	0.00743912197957466	0.000100685885559116	3.02410727783497e-05	9.62995501549036e-05	2.05135207296532e-09	2.02961057352623e-05	GTEX-111FC-3326-SM-5GZYV
4.11786441147177e-07	0.0984371430595568	2.04288969392725e-07	0.000144772841075421	3.79583084226972e-06	0.000128546125211012	0.000500641627412342	4.60385912987217e-06	3.93326570346453e-05	0.899147176628294	7.21477015810319e-05	1.53288418105508e-05	8.78702218241395e-08	8.89932340107251e-05	0.00137745991074665	9.76888525100608e-07	4.0726927152382e-06	6.46616702342391e-07	8.18815848662879e-07	3.28387238705224e-05	GTEX-111VG-0008-SM-5Q5BG
0.22706851501584	0.0374654648401296	0.112411881453547	0.00209011357647914	5.02975832108717e-08	0.000433864271090631	0.114619719754277	0.000734043039575528	0.00236190982587351	0.0264200129872213	0.472015193000025	0.000249925946988784	0.00272786272620372	0.000515683973264174	0.000112902310777528	0.000535582777454324	7.13064672538898e-05	8.36749962820466e-05	8.09248722620994e-05	1.36786787108247e-06	GTEX-111VG-0326-SM-5GZX7
0.417504134838842	0.16667769307921	0.0427392136759454	0.00505150602866437	2.90404026409337e-06	0.000945329888132243	0.0446463670543381	4.93356192627665e-08	1.42451452047885e-06	2.43284999239113e-08	0.00011331640553725	0.277719890110805	0.04320059736488	6.14996169814968e-05	0.000331344262739747	0.000957016670604471	1.2622744274464e-05	2.38097297313524e-05	6.76476342968466e-06	4.49154698045278e-06	GTEX-111VG-0526-SM-5N9BW
0.182083282093265	0.0936138614432458	0.211570075700413	0.000175303480525133	0.0124048581487171	0.000618179939919498	0.18686291199411	2.15705559484667e-08	7.28114673313457e-05	0.0916071436021016	0.000126933956299248	0.132319883828129	0.0792877688718246	0.00026840344316356	0.00761141687198019	0.00127856206924876	2.89631405898389e-06	6.15747335650281e-05	2.28712204321894e-05	1.12392511143621e-05	GTEX-111VG-0726-SM-5GIDC
0.0659076435935137	0.0895543547214116	5.84248970311693e-05	0.000485542907894369	0.000302021787144235	0.842257450592117	3.31866946191638e-08	2.29003219339419e-08	9.20398703719112e-05	0.000280639506513826	0.000161819199279413	1.92738201591398e-05	3.29950495522832e-08	0.000129474804289656	0.000317825067391085	6.20694390718032e-07	0.000101185233564664	7.02811997289628e-05	0.000192424258646047	6.88887644861295e-05	GTEX-111VG-1626-SM-5EGIO
0.00347380936181936	0.0131964986896942	0.000155738001268752	9.16785683480146e-05	0.000199342250446839	0.000360366200645656	0.00023640939300586	4.07294548712602e-05	0.000248570550970346	0.000444649431370929	0.000152470287673239	0.000130928202440253	2.28294930602915e-06	2.26697462870769e-05	0.980937314827942	5.68377314371812e-05	0.000150361069641008	1.05000663711975e-05	6.56851610126378e-05	2.31580554480243e-05	GTEX-111VG-1926-SM-5GIDO
0.278223139203326	0.100104292178871	0.108667969441458	0.00845721028861738	0.396865007071221	2.88642041259986e-05	0.0738372173517819	0.00397288093694539	2.15801065054547e-07	0.0104691530874585	6.48729036325081e-05	2.19017213496422e-05	0.00554744608073821	0.0133334493256179	0.000105526859594669	0.000236538277501469	3.20760702088159e-06	2.2320423399821e-06	1.11015369143847e-06	5.77654636423722e-05	GTEX-111VG-2226-SM-5N9DU
0.186002423758774	0.162489494420069	0.409382655229489	1.39952052060998e-05	0.00211715578742781	0.00010905609161334	0.0362870228432354	0.000238558781046429	5.61261133219083e-08	0.0998179641332071	4.99837117545147e-05	1.83670169720826e-05	0.102709108342185	3.43433568882698e-05	0.000427925153247595	0.000184105275366976	8.45974975718561e-05	2.11196699395384e-05	8.11768261791068e-06	3.94991727452263e-06	GTEX-111VG-2326-SM-5N9BK
0.197826758291909	0.101398185304541	0.0585225366176315	0.00104697793879089	0.000166578382073895	0.600292419176107	0.0258942741539119	8.50915179243748e-05	0.000318895374775804	0.0131673904058659	7.34751326598521e-05	0.000117193224869481	0.000701942677225575	0.000163880215173994	0.000142182399949723	5.53774672671669e-06	1.71371437822725e-05	5.60777910068527e-05	3.33897926872114e-06	1.27525805972752e-07	GTEX-111VG-2426-SM-5GZXD
0.562435166337496	0.103182876537529	0.151847349126663	2.45039885975273e-08	3.188775772715e-08	0.0018857200989784	0.0453921718129152	0.100101960179932	0.019100293559744	0.0134959310843234	1.89009592467843e-05	0.000101021355806237	0.00200096595217588	0.000159336897510468	9.27400701637033e-05	4.90836757284394e-07	0.000154005626312128	2.9248422381004e-05	3.51114540532073e-07	1.41363577842239e-06	GTEX-111VG-2526-SM-5GZXP
0.00351753388461396	0.00279913138144425	0.00060894501909135	5.58097412634308e-05	1.56878753885335e-05	0.000267082252991045	0.00256063038914764	0.000441321421672154	0.986537660623657	0.00151842286429556	6.16911631318686e-05	0.000100487386124268	0.0011959858167442	0.00017149246197859	3.63044710224069e-05	3.43310271557178e-05	3.09464668054283e-05	4.50042839845601e-05	4.1897962591604e-09	1.52727969185866e-06	GTEX-111VG-2626-SM-5GZY2
1.09061069915472e-07	0.032007287384397	7.79894643164921e-05	2.2186576431456e-08	5.47634525478365e-05	3.58415695419376e-05	2.0897249006061e-05	1.27788365673474e-05	0.000110198944882411	7.87395364043082e-05	1.48466503386748e-05	1.00220485191708e-07	0.645861315417934	2.51176233530741e-05	5.80156468509516e-08	0.321624986299441	2.99836057976843e-05	4.46424851814852e-05	3.17962375686811e-07	4.03413632860329e-09	GTEX-111YS-0006-SM-5NQBE
0.0107271562257696	0.0714202279936012	0.000213342164707142	0.000173133361603601	5.43567794684976e-08	2.47450671874137e-05	0.00257257477766919	9.18476681546256e-08	9.708947675638e-05	0.914097704283915	0.000156806369823311	5.37948228163313e-06	1.22898486053567e-08	0.000192694003134727	1.8619772566857e-05	2.47787210922533e-07	6.80297396707556e-05	1.90580709245608e-05	2.11197920481719e-07	0.000212821730961035	GTEX-111YS-0008-SM-5Q5BH
0.0408258584395368	0.14545867135151	0.00173009137444267	3.49880296386029e-07	0.00119067642053251	0.000325327736721823	0.000288537438080908	1.21820296016969e-05	0.000109542901831421	0.000577235639958851	0.000185604046204928	0.000159003179016361	0.00105477366605257	1.71579078592044e-05	0.000150024346358824	5.37904660195774e-06	0.807855527784504	5.33300153200053e-05	2.28113740809654e-09	7.24514432051106e-07	GTEX-111YS-0126-SM-5987T
0.020709453997681	0.0399265772025348	0.0882045048847524	0.00449429065074357	0.00739125871518928	0.000182199622438203	0.043969452237002	4.32392827490894e-05	0.0166568346997409	0.00652483905682954	0.770874291941314	0.000217469253578397	4.45163872166769e-08	0.000149066267462413	0.000585566840004417	9.20072959475119e-07	4.07995763071355e-05	2.86283765760786e-05	3.88239138882292e-09	5.58923358501253e-07	GTEX-111YS-0326-SM-5GZZ3
0.00852481410155745	0.0187104637588877	0.0295822017886394	2.02668088073919e-07	0.00904877381777465	0.00020611287392291	0.0032324284552318	0.000154644077187628	0.0903598044826142	1.0059224825401e-07	0.839712399563122	0.000141085659524878	2.84277442765979e-08	4.33954719985246e-05	8.90899035601447e-05	6.29451100173957e-05	0.000100202634448931	1.82331446953763e-05	9.90570806840008e-06	3.16776066786042e-06	GTEX-111YS-0426-SM-5987O
0.0118419046675198	0.0513063611788612	0.00315165423296911	0.00278243462842094	0.0159597898841289	0.000238195690974016	0.744814051953511	0.000394568392265878	0.000279079887987816	0.164762392544253	9.10142998427188e-05	0.00037924880486516	0.00262957180463426	0.000285946246097587	0.0008691138804558	1.21893156346841e-08	6.04878908299342e-05	0.000151997144617694	4.39669801118333e-07	1.73500864809561e-06	GTEX-111YS-0526-SM-5GZXJ
0.0107065147444711	0.113499517617224	0.188789153889335	3.42754057447254e-08	0.00322418663976583	0.000825708314226239	0.0321094200408284	0.000293446537900637	0.000329981725615371	0.0215341847195415	4.70295390725648e-05	0.520930303703341	0.0883762667067515	0.0190510445103092	5.37462024288941e-05	8.10285241771072e-05	1.18754512442628e-05	0.000130112213369195	6.43959561023818e-06	5.04938251283842e-09	GTEX-111YS-0626-SM-5GZXV
0.17426713587891	0.146489914243376	0.0711880173941909	0.00538017542015868	0.00628572725552396	0.000510923766525571	0.0296624022647619	5.05277918291106e-08	0.000606646956828405	0.00211307558244556	0.000109929939813184	0.549551548034783	0.000433513760579199	0.00221637921455623	0.010884839453729	2.22809810576696e-06	0.000245255409125884	4.17939633315984e-05	4.45925439079988e-09	1.04383762084993e-05	GTEX-111YS-0726-SM-5GZY8
0.0990568600492224	0.0397176367403758	0.0466592670012396	0.00116159552253276	0.773256634102281	0.000177625979809271	0.0320002724088566	2.86663699999386e-07	0.000420970433886939	0.00473047761171838	6.91087431982894e-05	0.00123040287121651	0.00117980895791912	0.000167454150125674	0.000104435876195765	1.35707518034757e-06	3.75232244828723e-05	2.40611927554873e-05	4.21247882534215e-06	8.91647757553432e-09	GTEX-111YS-0826-SM-5GZYK
8.07883149737581e-05	0.118659761604821	0.0102761621013682	5.24325079021557e-05	0.0367873512764134	0.809020113361356	0.00413443553780791	6.75281620889906e-05	4.74899391949624e-05	0.00818756202310669	0.000122698409869301	0.000120444864611291	0.00618207291401305	0.000242111138818238	0.00511639787481814	9.61501853455213e-07	0.000566797026055924	8.51682960100664e-05	0.000187913399699849	6.18097452178e-05	GTEX-111YS-0926-SM-5EGGI
0.0241185638992768	0.00571088447205404	0.00460826553037511	0.000226153616804377	0.896447550071242	0.000189181919209397	0.0490765102483863	0.000103593712559199	0.00026417892131006	0.0183468834525836	5.65614248909757e-05	0.000238586808712199	8.91672137582185e-08	0.000202273808113332	0.000213786245498321	0.000122571673778222	3.47682248287185e-05	3.64425614225765e-05	1.80278035291739e-06	1.35146138820722e-06	GTEX-111YS-1026-SM-5GZYE
0.0334341398165484	0.138404500043539	0.00565770823828588	0.000788147772894569	0.103017716317571	0.000208125663991361	9.91793948859107e-07	5.72465219915883e-05	0.000613300527414098	0.00577118274528271	0.000203434318070571	0.000185243451825822	8.05743050187714e-05	0.709933693556107	0.000373412223246642	6.42580743829124e-06	3.84490297170931e-05	0.000558904169430021	0.000332176753857999	0.000334626943820864	GTEX-111YS-1126-SM-5GZYQ
0.0195334190983821	0.0406617603347488	0.00707709034246759	0.000963082631456897	0.000415448363242231	0.000313573329025815	0.0016206202125266	1.90898456289425e-05	7.18416867091617e-05	0.000195928342215388	0.000201519732075994	0.000196845931385783	4.26238565095166e-05	0.000306414176936864	0.00342130502150413	1.43048290250887e-08	0.000173862040527049	5.00930188643868e-05	0.850935893309306	0.0737995744216579	GTEX-111YS-1226-SM-5EGGJ
0.0115610326633099	0.194424433100959	0.774899757679354	0.000933897774556625	0.00298564066637673	0.00092183674532436	0.00383614296114067	2.61604363130246e-05	0.000101346521466072	0.00204057961237446	0.000207799704185481	0.000137403145940399	0.0021106072593484	0.000127046265129025	0.00478835213827266	1.4798025667739e-05	0.000206821942477709	0.00018020416943633	0.000390684649826434	0.000105454538540358	GTEX-111YS-1326-SM-5EGGK
0.0592621171536336	0.125971518607006	0.00498022250911958	0.00020342571346743	0.00424818715104398	0.000578297080522693	3.40294151001512e-08	2.94918091060418e-05	0.0027853547352919	5.35639551012183e-08	7.31519802058164e-05	0.000304284562688323	0.0222645208028742	0.737740706482402	0.00369827755550934	4.82672597484098e-07	8.14226434442433e-05	0.0360057957676513	2.94714699232793e-08	0.00177262570859621	GTEX-111YS-1426-SM-5GID8
0.181177357905873	0.184524385161897	0.0401594989737818	0.0026718372537948	0.0171928922132898	0.565404886103182	0.00037295871939073	0.000150799914341184	0.000759542834782328	0.00133675075079248	8.84629544805364e-05	0.000959410864399249	9.35386410625273e-08	0.000205390272200777	0.00227222269082354	3.44511231245996e-09	0.00264599462416203	7.66009954690847e-05	3.95691767743877e-07	5.15091817950201e-07	GTEX-111YS-1526-SM-5GZYW
0.106885639990306	0.0565633395128606	0.00622745604099527	0.0128263148783113	0.80613864060903	0.000120546774926312	2.33129524844903e-07	2.18600308579646e-08	0.000358611380351338	0.00937818297833896	1.16981736257374e-05	0.000173619409726865	7.83275756034436e-05	0.000226971878032714	0.000856958126757798	2.47945173772818e-09	0.000103124135852169	4.47466593507847e-05	4.57961862123978e-06	9.84788301307174e-07	GTEX-111YS-1626-SM-5GZZ9
0.333638433685247	0.126021617509387	0.0504248439607541	0.0152358531726927	0.317290651768294	0.00815782452019446	0.0790368109335512	6.56718216881042e-08	0.00102346960462068	0.000113001351119678	7.87574631102068e-05	0.0333409396756447	0.00852657354180274	0.00435068268153463	0.0191046061508409	9.63974814103707e-05	0.0028414343553022	7.74232603282332e-07	1.73420311771225e-05	0.000699920208891405	GTEX-111YS-1726-SM-5GIED
0.0929522084237503	0.0500159034941848	0.000643148257537282	0.0112688587662437	0.837210253601508	0.00016458069706159	5.2915272978973e-07	1.68889783636334e-08	0.000380617118602228	0.0065746855742478	2.95252396382457e-05	0.000127026476338533	2.21279367006509e-08	2.18100775014446e-05	0.000485092509464393	2.57159060669509e-07	6.26640994293579e-05	4.73577273903853e-06	4.58765515517447e-05	1.21880114959516e-05	GTEX-111YS-1826-SM-5GIEP
